Gene,NM_ID,S0_Ms1-10,S0_Ms1-7,S0_Ms1-8,S0_Ms1-9,S0_Ms1-5,S2_Ms2-4,S2_Ms2-6,S2_Ms2-8,S2_Ms2-10,S2_Ms2-7,S5_Ms3-4,S5_Ms3-3,S5_Ms3-7,S5_Ms3-8,S5_Ms3-10,S8_Ms4-1,S8_Ms4-2,S8_Ms4-3,S8_Ms4-4,S8_Ms4-6,S12_Ms5-1,S12_Ms5-2,S12_Ms5-3,S12_Ms5-4,S12_Ms5-5,S16_Ms6-1,S16_Ms6-2,S16_Ms6-4,S16_Ms6-5,S16_Ms6-6,T0_Ms1-10,T0_Ms1-7,T0_Ms1-8,T0_Ms1-9,T0_Ms1-5,T2_Ms2-4,T2_Ms2-6,T2_Ms2-8,T2_Ms2-10,T2_Ms2-7,T5_Ms3-4,T5_Ms3-8,T5_Ms3-10,T5_Ms3-7,T5_Ms3-3,T8_Ms4-1,T8_Ms4-2,T8_Ms4-3,T8_Ms4-4,T8_Ms4-6,T12_Ms5-1,T12_Ms5-2,T12_Ms5-3,T12_Ms5-4,T12_Ms5-5,T16_Ms6-1,T16_Ms6-2,T16_Ms6-4,T16_Ms6-5,T16_Ms6-6,L0_Ms1-10,L0_Ms1-7,L0_Ms1-8,L0_Ms1-9,L0_Ms1-5,L2_Ms2-4,L2_Ms2-6,L2_Ms2-8,L2_Ms2-10,L2_Ms2-7,L5_Ms3-4,L5_Ms3-3,L5_Ms3-7,L5_Ms3-8,L5_Ms3-10,L8_Ms4-1,L8_Ms4-2,L8_Ms4-4,L8_Ms4-6,L8_Ms4-3,L12_Ms5-1,L12_Ms5-2,L12_Ms5-3,L12_Ms5-4,L12_Ms5-5,L16_Ms6-1,L16_Ms6-2,L16_Ms6-4,L16_Ms6-5,L16_Ms6-6,B0_Ms1-10,B0_Ms1-7,B0_Ms1-9,B0_Ms1-5,B0_Ms1-8,B2_Ms2-4,B2_Ms2-6,B2_Ms2-10,B2_Ms2-7,B2_Ms2-8,B5_Ms3-4,B5_Ms3-8,B5_Ms3-7,B5_Ms3-3,B5_Ms3-10,B8_Ms4-2,B8_Ms4-1,B8_Ms4-3,B8_Ms4-4,B8_Ms4-6,B12_Ms5-1,B12_Ms5-2,B12_Ms5-4,B12_Ms5-5,B12_Ms5-3,B16_Ms6-1,B16_Ms6-2,B16_Ms6-5,B16_Ms6-6,B16_Ms6-4
Il18rap,NM_010553.2,7.197609878,6.696828465,6.738902914,6.684818738,7.036393435,6.946847805,7.347842794,6.920888742,7.444517993,7.329930849,6.841344192,7.075532631,6.267910281,6.757156626,6.811856314,5.678635348,5.622930351,5.381975479,5.064796646,5.614709844,7.169624409,5.995032192,7.569475902,7.358167658,7.353146825,7.211401637,6.902435414,7.106536769,7.150255021,6.888256181,3.204766751,3.361768359,4.789207575,4.305970521,2.653060017,3.13422094,3.82374936,3.458119481,2.121015401,3.432959407,3.90303827,4.078097423,4.161887682,3.977279923,4.34269696,3.791814071,3.681449265,5.697940583,4.67468662,3.701549057,3.363171077,3.523561956,4.027684877,3.922197848,3.160274831,4.796493929,3.969012308,2.89917563,3.852997588,4.365972428,7.173227395,6.896271849,7.060479781,7.150661214,6.970738639,7.429783321,7.120393416,7.381196836,7.053980168,7.100452095,7.621099473,7.28132733,7.241172821,7.174326515,7.592382284,8.4145584,7.242411963,7.712458217,7.230933093,7.576446555,6.917073663,7.447661842,7.460333021,7.088311236,7.578485913,7.030556792,6.789859641,6.778734244,7.181301365,6.966707314,8.573003322,8.413670236,8.803323919,9.053138495,8.540244302,8.522934561,8.591223118,9.018645301,9.052894047,8.550823727,7.746917346,7.837438715,7.490890979,7.799605422,7.996953601,9.573041204,10.79473264,10.2533275,10.12897383,10.44561498,8.88563537,8.962896005,8.712389431,8.761185526,8.673273737,8.081243746,8.112648011,7.637059538,8.060966074,8.033312868
Il19,NM_001009940.1,3.9202933,3.388189537,4.068670811,3.428946345,3.411426246,4.963936452,4.375734539,3.23572706,3.659924558,4.254745198,3.339137385,3.587364991,2.384049807,3.539779192,3.426264755,2.639232163,3.937344392,2.733354341,2.720278465,2.922197848,4.257010618,4.450881315,4.321206567,4.012568674,4.04176865,4.46008724,3.147306699,3.310340121,3.106013238,3.989139007,3.078951341,3.361768359,3.493134922,2.942983598,3.654206378,2.853995647,2.622930351,2.304511042,1.929790998,2.185866545,2.786596362,2.493134922,3.442280035,2.72900887,3.480265122,3.491853096,2.797012978,3.250961574,2.948600847,2.941106311,2.914564523,0.650764559,3.196921734,2.922197848,2.508428653,3.635754391,2.784503983,2.691534165,2.553360503,3.003602237,4.053111336,2.726831217,3.388189537,1.691534165,2.761285273,4.987775616,4.624100895,3.462052319,3.482848283,4.209453366,4.601102203,1.250961574,3.867896464,4.146492307,2.62058641,5.303415463,3.0721058,3.827819025,3.694880193,3.489286023,3.761285273,3.809414444,3.19061486,2.861955364,4.299391206,4.010779839,4.42693562,4.255500733,3.918386234,4.681449265,4.758622982,3.368768349,3.572889668,3.851998837,3.3305584,4.206330648,1.883620816,2.669026766,4.343407822,3.021479727,3.537296067,2.538538164,3.63343121,4.430285273,4.143230135,5.122258568,6.131754091,4.327687364,5.456477629,4.990501111,5.461724992,4.747924416,4.09000653,4.709290636,4.286881148,5.344118335,3.313245852,3.404630684,2.220329955,4.068670811
Il1a,NM_010554.4,6.468257468,6.213930464,6.282069075,6.116447936,6.489928219,7.230068485,7.198985184,7.087250665,6.882643049,7.017142464,7.202319762,7.224677025,7.707221069,7.387931152,7.885269297,6.237448996,5.771093252,5.732811872,4.927422429,5.300123725,6.298841573,5.865671418,6.491532462,6.63691458,6.34269696,6.92825187,6.522620761,7.023366256,6.498250868,6.714657657,3.320484678,3.514753498,3.204766751,3.835924074,3.654206378,3.905928478,3.300123725,3.22342255,1.929790998,3.432959407,3.523561956,3.608809243,7.155121802,3.63691458,4.19061486,3.961623328,3.344828497,4.960697039,4.155425432,4.099295204,3.263034406,3.152183419,3.885574364,3.507160349,3.224966365,3.718087584,4.751142325,2.89917563,2.853995647,3.655351829,6.107897062,5.86393845,5.911691582,5.391630262,6.058965822,7.063934306,7.102028179,6.970163425,6.687620632,7.017031081,6.771093252,6.948367232,6.578183968,7.031439309,7.025693274,6.590362488,6.48188014,6.256821969,6.372952098,6.810957159,6.452035274,6.303780748,6.471024839,5.836176625,6.11914864,6.698774109,6.452694264,6.384567923,5.805808349,6.266224342,6.495855027,6.013238915,5.925999419,6.237066521,5.652773285,6.898450233,7.652056204,5.805550425,6.64096791,7.257293546,5.943452539,5.414135533,5.978653265,6.015247774,6.465484779,6.169724613,7.961854808,6.863442934,6.626439137,7.238213641,6.014132087,5.262282806,5.549669171,5.825022364,5.997744026,6.38387706,6.338246117,6.23227701,6.330199833,6.12287975
Il1b,NM_008361.3,8.55570114,7.601027897,7.552131108,8.25290192,8.241935496,8.998082647,9.822586763,9.229924333,8.366846735,9.130313146,7.753885283,7.383099443,7.373996142,7.316055209,8.524815928,7.19711838,7.62285716,6.732811872,6.386983342,6.651482282,7.076494963,6.974185117,7.71383326,7.951051533,7.519636253,8.182543333,7.307428525,7.928607199,8.219604168,7.731319031,4.790250739,4.279471296,5.892148128,6.265099288,5.414812061,3.439623138,4.158660175,3.305970521,3.368768349,4.470536865,4.156234798,3.995484519,8.757223311,5.121844298,3.606442228,5.49217366,5.246027981,6.200457271,5.772149591,4.489286023,5.362820526,5.130519083,5.970163425,5.565597176,4.890446693,5.738497644,5.784242222,4.313971371,5.961623328,6.463033855,5.876516947,6.159265883,5.597531174,6.614120869,5.876762491,6.711907833,7.68699068,7.473543412,6.243364426,6.482686971,6.621172753,6.397631854,6.558114539,6.14689956,7.331185678,9.871566465,6.498729559,9.052323505,8.828231708,9.34071803,7.002815016,7.489205728,7.714451602,6.796364138,8.556467736,7.885147252,6.829342194,6.681449265,7.211012193,6.381802483,8.593391123,7.916178043,8.350806615,8.659746208,7.757089938,9.182071511,9.314333994,7.649974651,8.851030638,9.561192463,4.675251386,4.813011549,5.21800615,5.70348835,5.328046556,9.599187594,10.31938988,9.389115038,8.980111009,9.284916615,10.08609641,9.903429992,9.71604776,10.29698501,9.635155804,7.860838679,7.312701473,8.019145898,7.768647501,8.054468656
Il1r1,NM_001123382.1,8.072052192,8.142923928,8.274913895,8.052948372,8.381499691,9.279192684,9.754870804,8.892542817,8.83019827,9.545350645,8.761351768,8.944770617,9.243293013,8.883376437,8.827469738,7.357903839,7.656639374,7.192292814,6.980596597,7.107583262,7.931151166,7.698565772,8.154413085,8.234817431,7.556122818,8.441948191,8.107583262,8.330513584,8.255595147,8.310749093,5.770036139,4.651912745,6.460578761,5.56193706,4.943452539,5.06995989,5.490249211,5.510961919,5.229203358,6.636624621,5.08491466,5.790511412,6.01234519,4.430285273,4.721372659,6.077029314,4.522306893,5.83541884,4.708187236,5.286141873,4.947666157,4.897240426,5.313245852,4.779785005,5.850499414,5.758089934,7.099610812,4.635754391,5.467931546,6.680042993,8.419117482,8.809575221,8.421475791,8.145218899,8.529469598,9.188514669,9.409051439,9.193648557,8.897512721,9.104467713,9.215921225,8.814005593,9.402671021,9.51520703,9.408902883,9.259578509,8.348639643,8.635282798,9.005905202,9.085153743,8.825881007,8.927066808,8.983449691,8.654815012,9.03234884,9.551535243,8.95974118,9.143944366,8.909203065,8.235870633,7.021812824,7.202221796,7.368244526,7.108733528,7.48050749,7.460333021,8.083532513,7.485748821,8.062046138,7.151270289,6.260025656,6.84962403,7.579391371,6.678353654,7.760886243,7.500881705,7.35411712,7.253327501,7.314515271,7.347842794,7.683977107,7.225930411,7.357112092,7.055282436,6.80503444,7.600581979,7.059939264,6.977279923,6.836429131,7.200849575
Il1r2,NM_010555.4,5.390254956,4.786596362,5.309976492,4.428276414,5.286511558,7.637928981,7.894575273,6.695854658,7.588339861,8.069369205,5.213347282,5.172327492,4.292045492,5.347311316,6.032541697,4.895302621,5.085764554,4.595145568,3.827819025,4.506525779,5.950934928,6.151168794,6.906529877,6.597382189,6.906650126,5.723012396,5.6395216,6.140778656,5.060047384,5.332707934,3.62058641,4,5.163498732,4.942983598,4.068670811,3.217230716,3.207892852,3.721372659,3.29130886,5.314696526,3.59454855,3.229587923,4.483493351,2.89917563,3.721372659,4.745775149,3.418189948,5.405652061,4.202417722,3.701549057,3.979110755,3.063502942,4.15704371,3.169925001,3.285402219,5.163498732,4.939696741,3.161887682,3.711494907,4.781359714,5.996840648,5.448900951,6.270715808,5.964167561,5.568640195,6.418189948,7.006410239,6.439623138,6.482525641,7.050936965,6.716716592,7.016139703,6.693765712,6.512542955,7.180406485,7.747118816,6.282069075,7.674404154,7.439041288,7.431455817,6.642123916,6.978996396,6.968551603,6.639810978,6.967053298,6.513174885,6.477839201,6.062639828,6.805808349,6.588264894,8.080764241,7.845050903,8.031825241,8.732303123,7.846493316,9.418991035,9.343318984,9.819939557,10.57204646,8.767985775,6.970393538,6.87369018,6.86814348,7.220426699,8.269033146,8.731183242,10.24723922,10.09816371,10.01879828,9.915102564,8.694288232,8.432374864,8.831813919,9.264114144,8.270715808,7.744228384,7.436045209,7.222070355,6.976592762,7.356672044
Il1rap,NM_008364.2,7.12722055,6.483170853,6.876394159,6.813139851,6.684958962,7.442197081,7.333602628,7.22342255,7.577806447,7.931151166,6.910372903,7.117695043,7.014690038,7.326519372,7.358695151,6.524502537,6.603329616,6.306881946,5.997969782,5.969012308,6.813524689,6.151168794,7.275752049,6.886915896,6.757823336,7.321386983,6.95489422,6.948016737,6.86071455,6.536363792,7.264161071,6.960349528,7.477191599,7.374170076,7.023255352,7.323550215,7.613457984,7.45795538,7.447248569,7.414220116,7.202221796,7.146288637,7.529118164,7.096029876,7.043410128,7.361505198,7.199574199,7.630230716,7.699745948,7.603552169,7.269594252,7.263973355,7.515621,7.66654358,7.485265803,7.4374608,7.213638902,7.471837762,7.560485694,7.527164193,7.12122267,7.198886991,7.002815016,6.939226578,7.209745774,7.346602375,7.156437068,6.985841937,7.067380578,7.419117482,7.186163773,6.690836098,6.558114539,7.291953434,7.130622041,7.917073663,7.232372956,7.149848714,7.361592924,7.175424799,6.711770204,7.182493675,7.438791853,6.925287387,7.351734323,6.970048354,6.769639521,6.42508999,7.268752512,6.588264894,7.579843886,7.529196268,7.592307527,7.939814257,7.296549179,8.045268215,7.861148956,7.721235931,7.877192093,7.665904355,7.355086762,7.509379149,7.448900951,7.368942914,7.45228243,8.060966074,8.546817308,8.414812061,8.363433935,8.294069295,7.508903979,7.028016544,6.973037206,7.428360173,7.397631854,7.344295908,7.424166289,7.036723106,7.175923742,6.891540703
Il1rapl2,NM_030688.1,2.805292456,3.250961574,4.194559886,2.843983844,3.826802684,4.57167681,4.135042286,3.888499736,3.812498225,3.906890596,2.976363636,4.224966365,3.555816155,3.388189537,3.288358562,2.277984747,3.320484678,3.27351589,2.189033824,2.185866545,4.417515003,3.865918815,4.643278996,3.012568674,3.040892431,4.46008724,3.317593505,3.310340121,2.691534165,2.289834465,3.427606173,1.778208576,2.841973119,2.456806149,2.070389328,2.95419631,1.622930351,3.384049807,3.028569152,3.432959407,3.008988783,2.908812908,3.523561956,3.051372102,4.19061486,2.961623328,2.555816155,2.961623328,2.948600847,3.63343121,3.847996907,2.871843649,2.72900887,3.444932049,2.286881148,3.870857864,3.49441561,2.89917563,3.174725988,3.951401292,2.675815931,4.211790976,3.847996907,2.691534165,3.635754391,4.048759312,3.986410935,3.047887329,4.219555769,3.625270489,5.016139703,4.154615611,3.215678597,3.615887074,3.882643049,4.119356177,3.3950628,3.71259578,3.831877241,4.073820233,2.301587647,3.519793486,3.705977902,2.639232163,4.299391206,4.300123725,3.619413011,2.253989266,4.403949364,5.003152449,4.173926932,2.691534165,3.401903472,4.141596278,3.3305584,3.50589093,3.206330648,3.516015147,4.21800615,3.436961338,3.800123353,3.414135533,3.507160349,4.304511042,3.683696454,4.023255352,6.961854808,5.590362488,3.456806149,1.989139007,5.554588852,3.94016675,3.09085343,2.709290636,3.827819025,4.344118335,4.205548911,3.54225805,3.681449265,3.174725988
Il1rl1,NM_001025602.2,6.948250409,7.729484794,6.563768278,7.650836347,7.668246796,5.57167681,5.319401167,5.786596362,4.882643049,5.354381632,6.191207302,6.002252452,5.74281467,5.77267747,6.610286657,9.379075066,9.188217925,9.606553269,9.302524692,9.482384462,8.967283908,9.353543843,8.04946741,8.471878397,8.848904567,6.85698569,7.573874366,7.398059585,7.826993303,7.706254254,5.749534268,3.777156666,6.319762428,5.22342255,4.805808349,3.368768349,5.450221496,5.493455201,4.121015401,5.314696526,3.787641414,4.156234798,6.068455852,3.977279923,4.413458688,5.674404154,4.00270252,5.813268142,5.055716264,4.599317794,4.263034406,4.018812186,3.885574364,4.008988783,5.14363831,4.548436625,5.474436043,3.991861931,4.735522177,5.424922088,6.053545818,6.448900951,6.879950768,6.629793734,6.551362204,6.37086174,6.699190692,6.162693432,7.301221805,6.432124273,6.212569339,5.64038956,6.215678597,6.253800221,6.72396805,6.63691458,6.262282806,6.412950846,7.031108429,7.257199243,6.587665021,6.559032868,7.151676196,6.163498732,6.516015147,6.840714991,6.994919089,6.384567923,6.55059289,6.48864354,8.335747634,8.352308319,8.278960467,8.229347582,8.358695151,6.528415039,6.906289347,7.960928667,7.201241771,6.459431619,7.943452539,7.591410143,7.713352144,8.167367964,8.608920101,7.943393929,7.769176663,7.863380983,7.915998852,7.119563684,8.336060181,8.298108403,8.644937806,8.400708693,8.202858456,8.303643777,8.09027124,8.390856814,8.048323387,8.562738504
Il1rl2,NM_133193.3,6.349612972,5.601102203,5.967168608,5.873321063,5.996840648,6.781228553,6.347842794,6.451375982,6.490409679,6.856736756,6.397631854,6.702657543,7.043519494,6.446917865,6.032541697,6.302136235,6.141391916,6.273329387,5.788685711,6.080870812,5.897482468,6.075104722,6.450881315,5.427606173,5.819157224,5.910732662,6.27686883,6.42609699,6.128252152,6.043300754,4.82984956,4,5.460414939,4.595145568,4.57167681,3.802193217,4.107687869,4.720825666,2.704871964,4.94016675,3.956985925,4.078097423,4.780310099,3.537296067,4.480265122,4.920769673,3.797012978,5.314696526,4.155425432,4.450881315,3.778208576,4.312519967,3.981852653,3.828834649,3.745237332,4.593353771,5.207502459,3.69265037,4.211012193,5.173527238,6.397460726,6.928014936,6.577881959,6.410069692,6.30560579,6.856363275,7.083426139,6.888621497,6.356848079,6.774391747,6.95489422,6.495855027,6.637059538,6.985614275,6.228433921,7.085976949,5.853995647,6.21490191,7.291769299,6.533407608,6.389738879,5.635173947,6.383531504,6.032100843,5.884597921,6.198297695,6.526851312,6.577126661,6.181301365,7.038809274,6.24431626,5.617357262,5.925999419,6.074676686,5.97475873,6.528415039,6.438459204,6.253043795,6.312882955,6.137503524,6.344828497,6.329841177,5.905928478,6.30487605,5.771621518,5.800382248,5.769242795,6.327328083,6.263973355,5.990274183,6.07831095,5.332707934,5.412104045,5.768449015,5.635173947,4.759155834,6.177718511,5.404290064,5.507160349,5.922673593
Il1rn,NM_031167.5,6.524032323,6.23227701,5.819157224,5.813011549,6.307974897,7.186559982,7.686570559,7.22342255,6.190812368,7.032321287,6.644577357,6.546585829,6.218199944,6.484782623,6.955126781,5.556735948,5.56315813,5.360715425,4.775577361,4.969012308,6.298841573,5.819923596,7.275752049,6.556735948,7.067057839,6.820051285,6.686780635,6.498250868,6.036503334,6.478162893,7.42768997,6.099084761,8.717265145,8.457750227,7.731997787,6.74092756,6.9800253,6.829469052,5.941106311,7.409390936,6.022367813,6.91910168,8.342874708,6.358958826,6.590811576,6.889716892,7.183685,8.529079111,8.311884519,7.235918488,7.421559945,7.302684614,8.407140275,8.006522446,7.888012585,8.584887358,8.565635253,7.05278539,7.304328503,8.490850877,6.562547724,6.211790976,6.088523257,7.507160349,6.746178381,7.995371451,8.276031325,8.269687748,7.170525999,7.712183051,7.397118409,7.847871667,7.495775097,7.266599166,7.555125925,8.854432081,7.540166794,8.586914829,7.950351762,8.340740281,7.057233635,7.371994393,7.29038754,7.121015401,7.841532899,7.379898164,6.86777294,6.927659461,6.881664619,6.966707314,8.746749433,9.317661333,8.87817356,9.20994068,8.802484054,10.88114456,10.76805196,9.63624396,11.18767374,10.56764241,7.866598937,7.547203025,8.300627115,7.46008724,8.45228243,10.01961853,10.81981984,10.73332044,10.73267622,10.70453483,9.132139814,9.495135498,9.294919365,10.29197645,9.431414028,8.229635986,9.181276515,8.959016623,8.713592722,8.662597174
Il2,NM_008366.3,4.54225805,4.176322773,3.77925972,3.718087584,3.701549057,5.095502518,3.997292408,4.428946345,4.7382274,3.769771739,3.339137385,4.504620392,3.555816155,2.217230716,4.136683578,3.169925001,4.057450272,3.27351589,2.189033824,2.185866545,4.491853096,4.772413555,4.491211756,3.749534268,3.404630684,4.138323004,3.7322692,4.388878339,3.806324057,4.288358562,2.427606173,3.777156666,2.618238656,2.13422094,3.184280294,2.748461233,1.883620816,3.22342255,2.580145484,2.185866545,2.6622055,3.229587923,2.353323291,2.5360529,2.341985747,3.114367025,2.416839742,2.961623328,2.570462931,1.565597176,2.625270489,2.386810946,2.198494154,2.922197848,2.40053793,3.249445341,3.572889668,2.451540833,2.313245852,1.782408565,5.260025656,5.048323387,5.636044526,4.806839582,5.385776138,4.987775616,5.623808348,5.506843099,4.89772447,5.268658955,5.475733431,5.155020578,5.266411766,5.304511042,4.941575862,5.051807107,4.9795681,4.934988202,5.326968712,5.012568674,5.00270252,5.10433666,4.906890596,5.054848477,5.019701914,5.088735246,5.574101508,4.839959587,4.844486088,5.85124932,3.658782734,3.828834649,3.572889668,4.004501392,3.137503524,4.50589093,4.584361253,3.346247774,4.565597176,2.438292852,2.801158656,3.124328135,2.855989697,3.653060017,3.491853096,4.537296067,5.283921772,4.813011549,4.778734244,4.312519967,5.014355293,4.525442506,3.412781525,4.44625623,3.412781525,3.981852653,3.313245852,2.084064265,3.543495883,3.827819025
Il21,NM_021782.2,3.9202933,5.057883449,4.516645558,4.346247774,4.634012356,4.963936452,4.260025656,4.428946345,4.882643049,4.032100843,4.628190335,3.587364991,3.707082992,4.21800615,4.358958826,3.169925001,3.805292456,3.080657663,1.604071324,3.014355293,4.754353072,5.11353382,4.129283017,4.749534268,3.555816155,4.875288598,4.147306699,3.947666157,3.427606173,3.989139007,2.62058641,3.651912745,3.493134922,1.722466024,3.484138131,2.370164281,2.469885976,2.942983598,3.121015401,1.992768431,3.008988783,2.493134922,2.939226578,2.72900887,3.343407822,3.377123749,2.555816155,3.375734539,2.570462931,2.941106311,3.263034406,2.063502942,2.488000771,2.622930351,2.286881148,3.455491621,2.646162657,1.316145742,2.553360503,2.003602237,5.211012193,4.86393845,4.475733431,5.354381632,5.263785614,4.551516018,4.904002316,4.462052319,5.013015536,5.531693361,5.518849829,5.055282436,5.452858965,3.768713657,5.204766751,4.360364277,5.532005194,5.771357409,4.46008724,5.395748328,5.160274831,4.873321063,4.906890596,5.98572811,5.826802684,5.233044401,4.94204526,5.34269696,5.351204277,6.073606041,4.436961338,3.95419631,3.209453366,4.267535798,2.3305584,3.675815931,4.343407822,3.805292456,3.758089934,3.606442228,3.800123353,3.655351829,3.507160349,4.015247774,3.683696454,4.537296067,5.769242795,4.590362488,5.041330607,4.990501111,4.724650272,4.262282806,4.260025656,3.44625623,4.14974712,3.495695163,3.09085343,3.08236197,3.392317423,2.952333566
Il21r,NM_021887.1,10.1331936,9.759888183,10.12923149,9.327305625,9.978352958,9.560504801,9.791716413,10.01022037,9.105044204,9.392768195,9.224170542,9.227856573,9.075291948,8.579956993,9.358695151,6.054197294,7.63742187,6.622051819,5.544114402,6.715206994,8.027629592,7.205548911,8.898964094,8.19564288,8.047996356,9.730622975,9.511713127,9.644541307,8.597717384,9.420255005,4.868390453,3.892391026,5.73470962,4.305970521,4.184280294,3.95419631,3.760220946,4.34553831,2.289834465,5.068240861,4.202417722,3.814550423,4.908812908,3.63691458,4.480265122,5.183883459,4.739848103,6.940754047,5.398145117,4.700994494,4.625854931,4.618825953,5.197708158,4.72900887,5.14363831,6.221103725,5.800641097,3.89917563,4.608217853,5.810957159,10.46546437,10.26863556,9.66186715,9.55130452,10.52395394,10.10243505,9.948454842,9.498490233,9.543766518,10.0613982,10.07515822,9.994452442,9.105279975,9.313699344,10.18803243,9.34267474,10.21973726,9.185494924,9.572586549,9.633631006,9.771968088,9.800835204,9.520520468,9.288520063,9.980368105,10.0428495,9.877268794,8.934693407,9.397225392,10.36780786,7.137298581,7.636044526,6.706254254,7.158155225,7.87768291,7.655852677,8.141289724,6.454833907,7.665122695,8.051807107,4.970393538,5.202809492,5.21800615,5.489286023,5.683977107,6.259837401,7.35411712,6.705839706,5.915998852,5.897240426,7.07831095,7.028016544,5.790772038,7.101818134,7.412781525,7.403182494,7.471106152,6.637059538,7.016139703,7.175324989
Il22,NM_016971.1,3.389566812,3.250961574,3.931683057,3.843983844,3.94204526,4.15704371,3.844988157,4.5987225,3.297191417,3.447579197,2.976363636,3.416839742,3.555816155,4.21800615,2.550900665,3.169925001,2.735522177,3.080657663,2.021479727,2.922197848,3.754887502,2.865918815,4.129283017,3.012568674,2.555816155,3.723558561,3.469885976,3.462052319,3.106013238,3.7473874,1.941106311,3.192194165,3.35614381,2.13422094,3.068670811,2.853995647,3.107687869,3.22342255,3.368768349,2.992768431,3.725741157,3.367371066,3.442280035,3.314696526,3.828834649,3.491853096,2.90303827,3.491853096,3.496973581,3.241840184,3.263034406,3.063502942,3.275007047,2.381283373,2.869871406,3.13422094,3.324810603,2.799087306,3.607626221,3.365972428,4.053111336,3.574101508,3.972692654,3.913607512,3.635754391,4.551516018,4.624100895,2.784503983,4.634593268,3.794935663,4.518535139,3.707082992,3.577730931,4.146492307,4.689858236,4.360364277,4.0721058,3.71259578,4.832383717,4.810957159,4.209453366,3.671293372,4.47118746,3.224966365,4.019701914,3.648465443,3.94204526,3.255500733,3.403267722,4.266036894,4.173926932,3.691534165,3.724650272,2.266036894,3.653060017,3.09085343,2.469885976,3.516015147,3.080657663,3.021479727,2.214124805,0.956056652,2.370164281,4.167518504,3.683696454,3.800123353,6.28373661,4.813011549,5.263785614,5.160274831,4.13996057,1.941106311,4.412104045,3.931683057,3.148934105,4.174725988,2.827819025,2.889473543,3.681449265,2.689299161
